holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,traffic_volume
1001,276.79,0,0,90,2004,4397
1001,276.51,0,0,90,2004,4344
1001,275.35,0,0,90,2009,4466
1001,275.35,0,0,90,2003,4466
1001,274.51,0,0,90,2009,3386
1001,274.51,0,0,90,2006,3386
1001,271.16,0,0,90,2009,2195
1001,271.16,0,0,90,2005,2195
1001,269.29,0,0,90,2009,1618
1001,269.29,0,0,90,2005,1618
1001,268.22,0,0,90,2009,1744
1001,268.22,0,0,90,2006,1744
1001,266.15,0,0,90,2009,2237
1001,265.62,0,0,90,2009,2257
1001,265.02,0,0,90,2009,930
1001,264.48,0,0,90,2009,444
1001,264.22,0,0,90,2009,295
1001,264.15,0,0,90,2009,231
1001,263.62,0,0,90,2009,315
1001,263.28,0,0,90,2009,831
1001,263.28,0,0,90,2006,831
1001,262.42,0,0,90,2009,2665
1001,262.42,0,0,90,2005,2665
1001,262.15,0,0,90,2009,5385
1001,262.08,0,0,90,2009,6377
1001,262.08,0,0,90,2006,6377
1001,261.87,0,0,90,2009,5471
1001,261.79,0,0,90,2009,4724
1001,261.79,0,0,90,2006,4724
1001,262.36,0,0,90,2006,3996
1001,262.36,0,0,90,2009,3996
1001,262.65,0,0,90,2006,4229
1001,263.65,0,0,90,2009,4462
1001,263.65,0,0,90,2006,4462
1001,264.15,0,0,90,2006,4494
1001,264.15,0,0,90,2009,4924
1001,264.55,0,0,90,2009,5406
1001,264.41,0,0,90,2009,6301
1001,264.41,0,0,90,2006,6301
1001,264.15,0,0,90,2009,6185
1001,264.15,0,0,90,2006,6185
1001,264.15,0,0,90,2009,4544
1001,263.48,0,0,90,2009,2850
1001,263.15,0,0,90,2009,2496
1001,262.81,0,0,90,2009,2145
1001,262.21,0,0,90,2009,1638
1001,262.02,0,0,90,2009,1407
1001,261.75,0,0,90,2009,713
1001,261.5,0,0,90,2009,425
1001,260.82,0,0,90,2009,430
1001,259.94,0,0,40,2001,555
1001,259.68,0,0,1,2002,1072
1001,259.15,0,0,1,2002,2847
1001,259.01,0,0,1,2002,5691
1001,258.22,0,0,1,2002,6778
1001,258.21,0,0,1,2002,5947
1001,259.65,0,0,1,2002,5151
1001,260.48,0,0,1,2002,4253
1001,261.86,0,0,1,2002,4514
1001,262.68,0,0,5,2002,4768
1001,263.92,0,0,1,2002,4928
1001,264.28,0,0,1,2002,5384
1001,264.27,0,0,1,2002,5841
1001,264.02,0,0,1,2002,6263
1001,263.48,0,0,1,2002,6321
1001,262.29,0,0,1,2002,4523
1001,261.93,0,0,1,2002,3065
1001,260.82,0,0,5,2002,2863
1001,259.8,0,0,1,2002,1129
1001,258.41,0,0,1,2002,550
1001,257.94,0,0,1,2002,349
1001,257.35,0,0,1,2002,337
1001,256.68,0,0,1,2002,885
1001,256.54,0,0,1,2002,2791
1001,256.43,0,0,75,2001,6768
1001,257.3,0,0,90,2001,5287
1001,258.36,0,0,90,2001,4558
1001,258.75,0,0,90,2001,4489
1001,260.15,0,0,75,2001,4876
1001,261.01,0,0,90,2001,5190
1001,261.69,0,0,90,2001,6671
1001,261.44,0,0,90,2001,6820
1001,261.08,0,0,90,2001,3296
1001,261.15,0,0,90,2001,2911
1001,260.82,0,0,90,2001,2374
1001,260.35,0,0,40,2001,1518
1001,259.61,0,0,1,2002,1011
1001,258.01,0,0,1,2002,567
1001,257.15,0,0,1,2002,365
1001,256.27,0,0,1,2002,283
1001,255.28,0,0,1,2002,329
1001,254.67,0,0,1,2002,930
1001,254.09,0,0,1,2002,5292
1001,253.36,0,0,1,2002,5965
1001,257.75,0,0,75,2009,5017
1001,259.93,0,0,90,2009,4662
1001,261.95,0,0,90,2009,5115
1001,264.15,0,0,90,2001,5089
1001,264.44,0,0,90,2001,5604
1001,264.84,0,0,90,2009,6764
1001,264.41,0,0,90,2009,4817
1001,264.01,0,0,90,2009,3036
1001,263.76,0,0,90,2009,3233
1001,263.72,0,0,90,2009,3531
1001,263.72,0,0,90,2006,3531
1001,263.65,0,0,90,2009,1291
1001,263.76,0,0,90,2009,719
1001,263.72,0,0,90,2009,414
1001,263.37,0,0,90,2001,365
1001,261.87,0,0,1,2002,2514
1001,260.3,0,0,1,2002,5215
1001,259.42,0,0,1,2002,6146
1001,259.48,0,0,1,2002,5152
1001,259.88,0,0,5,2002,5165
1001,260.29,0,0,1,2002,5382
1001,260.61,0,0,1,2002,5639
1001,260.48,0,0,1,2002,5858
1001,260.48,0,0,1,2002,6570
1001,259.49,0,0,1,2002,5975
1001,257.82,0,0,5,2002,3891
1001,257.48,0,0,1,2002,3113
1001,256.22,0,0,1,2002,3523
1001,255.79,0,0,1,2002,2520
1001,255.15,0,0,1,2002,1660
1001,254.48,0,0,1,2002,1328
1001,253.69,0,0,1,2002,966
1001,253.15,0,0,1,2002,821
1001,251.61,0,0,1,2002,408
1001,251.21,0,0,1,2002,912
1001,250.36,0,0,1,2002,1247
1001,249.88,0,0,1,2002,1606
1001,251.38,0,0,1,2002,2704
1001,252.95,0,0,1,2002,3628
1001,255.23,0,0,1,2002,4842
1001,258.36,0,0,1,2002,5031
1001,259.86,0,0,1,2002,4840
1001,260.68,0,0,1,2002,5190
1001,261.01,0,0,20,2001,4139
1001,260.61,0,0,1,2002,3832
1001,259.15,0,0,40,2001,3223
1001,258.81,0,0,90,2001,2301
1001,259.22,0,0,40,2001,2868
1001,259.36,0,0,75,2001,2582
1001,259.79,0,0,90,2001,1963
1001,260.22,0,0,90,2001,1328
1001,260.5,0,0,90,2001,966
1001,260.79,0,0,90,2001,821
1001,260.93,0,0,90,2001,407
1001,261.02,0,0,90,2001,401
1001,261.53,0,0,90,2001,516
1001,261.65,0,0,90,2009,858
1001,261.61,0,0,90,2009,1198
1001,262.01,0,0,90,2009,2063
1001,262.57,0,0,90,2009,3628
1001,264.08,0,0,90,2009,4041
1001,264.93,0,0,90,2009,4842
1001,265.93,0,0,90,2009,4840
1001,266.15,0,0,90,2009,4368
1001,265.65,0,0,90,2009,3223
1001,265.65,0,0,90,2005,3223
1001,265.36,0,0,90,2009,2301
1001,265.36,0,0,90,2005,2301
1001,265.35,0,0,90,2009,2024
1001,265.28,0,0,75,2009,2259
1001,265.35,0,0,75,2009,2161
1001,265.35,0,0,75,2006,2161
1001,265.35,0,0,75,2005,2161
1007,265.35,0,0,90,2005,785
1001,265.35,0,0,90,2005,553
1001,265.35,0,0,90,2005,427
1001,265.41,0,0,75,2005,450
1001,265.72,0,0,90,2005,828
1001,265.93,0,0,90,2005,2487
1001,266.15,0,0,90,2005,4761
1001,266.08,0,0,90,2005,5295
1001,266.86,0,0,90,2005,4694
1001,267.08,0,0,90,2005,4295
1001,269.01,0,0,75,2006,4047
1001,269.01,0,0,75,2005,4047
1001,270.28,0,0,90,2006,4220
1001,270.28,0,0,90,2005,4220
1001,272.29,0,0,1,2002,4710
1001,272.81,0,0,90,2001,4889
1001,273.15,0,0,90,2001,5307
1001,272.58,0,0,90,2006,4092
1001,272.58,0,0,90,2005,4092
1001,272.28,0,0,90,2006,2999
1001,272.51,0,0,90,2005,2147
1001,272.35,0,0,90,2005,964
1001,272.35,0,0,90,2009,964
1001,272.65,0,0,90,2005,514
1001,272.65,0,0,90,2003,514
1001,272.48,0,0,90,2005,340
1001,272.48,0,0,90,2007,340
1001,272.48,0,0,90,2009,340
1001,272.55,0,0,90,2005,325
1001,272.55,0,0,90,2007,325
1001,272.55,0,0,90,2009,325
1001,272.48,0,0,90,2007,869
1001,272.48,0,0,90,2005,869
1001,272.48,0,0,90,2009,869
1001,272.61,0,0,90,2005,2714
1001,272.61,0,0,90,2007,2714
1001,272.55,0,0,90,2009,5526
1001,272.55,0,0,90,2005,5526
1001,272.55,0,0,90,2007,5526
1001,272.48,0,0,90,2005,6246
1001,272.48,0,0,90,2007,6246
1001,272.37,0,0,90,2005,5127
1001,272.65,0,0,90,2001,4455
1001,273.29,0,0,1,2002,4784
1001,273.55,0,0,40,2001,5168
1001,273.28,0,0,90,2001,5755
1001,272.55,0,0,40,2001,6009
1001,270.51,0,0,1,2002,3139
1001,268.16,0,0,5,2002,2423
1001,265.76,0,0,1,2002,1944
1001,264.95,0,0,1,2002,965
1001,264,0,0,1,2002,517
1001,262.8,0,0,1,2002,368
1001,262.61,0,0,1,2002,267
1001,262.72,0,0,1,2002,338
1001,263.14,0,0,1,2002,907
1001,262.35,0,0,40,2001,2741
1001,260.82,0,0,1,2002,5973
1001,265.22,0,0,1,2002,4598
1001,268.82,0,0,90,2001,4845
1001,271.08,0,0,90,2001,5300
1001,271.15,0,0,90,2001,5826
1001,271.28,0,0,90,2001,6898
1001,271.07,0,0,90,2001,4716
1001,270.93,0,0,90,2001,3316
1001,270.55,0,0,90,2001,2883
1001,270.55,0,0,90,2001,2503
1001,270.36,0,0,40,2001,1862
1001,269.94,0,0,1,2002,1069
1001,269.58,0,0,1,2002,598
1001,269.72,0,0,1,2002,356
1001,270.15,0,0,75,2001,266
1001,270.93,0,0,90,2001,2683
1001,271.01,0,0,1,2002,6593
1001,271.65,0,0,1,2002,5036
1001,274.29,0,0,1,2006,4931
1001,275.55,0,0,1,2006,5028
1001,276.43,0,0,1,2006,5493
1001,276.86,0,0,90,2006,6788
1001,276.61,0,0,40,2006,4739
1001,277.08,0,0,75,2001,3043
1001,277.29,0,0,1,2002,2283
1001,276.68,0,0,1,2006,1103
1001,276.42,0,0,20,2006,708
1001,276.44,0,0,1,2006,344
1001,276.15,0,0,1,2005,2539
1001,276.15,0,0,1,2004,2539
1001,275.87,0,0,75,2005,6501
1001,276.58,0,0,90,2003,5170
1001,276.58,0,0,90,2005,5170
1001,276.58,0,0,90,2004,5170
1001,276.58,0,0,90,2008,5170
1001,277.43,0,0,90,2003,4878
1001,277.43,0,0,90,2005,4878
1001,277.43,0,0,90,2004,4878
1001,277.43,0,0,90,2009,4878
1001,276.69,0,0,90,2003,5411
1001,277.08,0,0,90,2003,5567
1001,277.08,0,0,90,2004,5567
1001,279.72,0,0,1,2002,6152
1001,278.95,0,0,5,2002,3757
1001,278.87,0,0,1,2002,3102
1001,278.41,0,0,1,2002,1956
1001,278.65,0,0,40,2001,1108
1001,278.72,0,0,40,2001,714
1001,277.89,0,0,1,2002,421
1001,276.02,0,0,1,2002,641
1001,274.55,0,0,90,2001,2085
1001,275.94,0,0,40,2001,3777
1001,276.29,0,0,90,2001,4637
1001,277.01,0,0,90,2001,5458
1001,277.22,0,0,90,2001,5775
1001,277.22,0,0,40,2001,5164
1001,276.82,0,0,1,2002,4620
1001,275.65,0,0,1,2002,3482
1001,273.79,0,0,5,2002,3332
1001,272.49,0,0,1,2002,1987
1001,270.88,0,0,1,2002,1353
1001,270.37,0,0,1,2005,803
1001,270.15,0,0,1,2002,620
1001,270.3,0,0,1,2002,307
1001,269.87,0,0,1,2002,748
1001,270.36,0,0,1,2002,1907
1001,271.79,0,0,75,2001,3695
1001,273.68,0,0,90,2009,5427
1001,274.49,0,0,90,2009,5211
1001,274.22,0,0,90,2009,4751
1001,274.15,0,0,90,2009,4577
1001,273.62,0,0,90,2001,3693
1001,273.42,0,0,90,2001,2407
1001,273.08,0,0,90,2001,2005
1001,272.44,0,0,90,2001,959
1001,272.22,0,0,90,2001,511
1001,272.15,0,0,90,2001,321
1001,271.72,0,0,90,2001,264
1001,271.51,0,0,90,2001,863
1001,270.8,0,0,90,2001,2677
1001,270.66,0,0,75,2001,5816
1001,270.16,0,0,1,2002,6744
1001,271.15,0,0,1,2002,4936
1001,272.58,0,0,75,2001,4185
1001,273.42,0,0,90,2001,4639
1001,274.29,0,0,90,2001,5223
1001,274.5,0,0,40,2001,5560
1001,274.15,0,0,90,2001,6160
1001,273.08,0,0,75,2001,3031
1001,273.22,0,0,90,2001,2496
1001,273.22,0,0,90,2001,2070
1001,273.02,0,0,90,2001,1459
1001,272.95,0,0,90,2001,912
1001,273.58,0,0,90,2001,518
1001,273.51,0,0,90,2001,315
1001,273.51,0,0,90,2001,266
1001,273.68,0,0,90,2001,314
1001,273.72,0,0,90,2001,897
1001,273.86,0,0,90,2009,5652
1001,273.86,0,0,90,2004,5652
1001,273.95,0,0,90,2009,5453
1001,273.95,0,0,90,2005,5453
1001,273.95,0,0,90,2003,5453
1001,274.01,0,0,90,2009,5556
1001,274.01,0,0,90,2005,5556
1001,274.35,0,0,90,2009,5142
1001,274.35,0,0,90,2005,5142
1001,274.65,0,0,75,2005,4321
1001,274.65,0,0,75,2009,4321
1001,274.65,0,0,75,2003,4321
1001,275.15,0,0,90,2005,4405
1001,275.15,0,0,90,2003,4405
1001,275.15,0,0,90,2009,4405
1001,275.87,0,0,90,2003,4791
1001,275.87,0,0,90,2005,4791
1001,276.29,0,0,90,2003,5687
1001,276.29,0,0,90,2005,5687
1001,276.29,0,0,90,2004,5687
1001,276.29,0,0,90,2005,6308
1001,275.48,0,0,75,2003,3115
1001,275.48,0,0,75,2005,3115
1001,275.02,0,0,90,2003,3442
1001,275.02,0,0,90,2005,3442
1001,274.68,0,0,90,2005,3152
1001,274.61,0,0,75,2005,1147
1001,274.65,0,0,90,2005,691
1001,274.35,0,0,75,2001,453
1001,274.35,0,0,75,2001,341
1001,274.39,0,0,90,2001,431
1001,273.72,0,0,90,2001,1100
1001,273.36,0,0,90,2005,5845
1001,272.88,0,0,90,2005,6437
1001,273.79,0,0,90,2001,4626
1001,275.28,0,0,90,2001,4677
1001,275.86,0,0,90,2001,5332
1001,275.48,0,0,90,2001,6132
1001,274.82,0,0,90,2001,4692
1001,274.35,0,0,40,2001,2962
1001,273.87,0,0,90,2001,1730
1001,272.76,0,0,1,2002,1052
1001,271.95,0,0,90,2001,555
1001,271.75,0,0,40,2001,354
1001,271.35,0,0,75,2001,284
1001,270.84,0,0,90,2001,2745
1001,270.08,0,0,90,2001,5855
1001,269.86,0,0,90,2001,6942
1001,270.43,0,0,75,2001,5863
1001,270.42,0,0,75,2001,5404
1001,271.82,0,0,1,2002,4791
1001,273.15,0,0,1,2002,5109
1001,273.61,0,0,1,2002,5694
1001,273.15,0,0,90,2001,7118
1001,272.21,0,0,90,2001,5230
1001,271.88,0,0,90,2001,3140
1001,271.28,0,0,90,2001,2000
1001,271.08,0,0,90,2001,1204
1001,270.69,0,0,90,2001,721
1001,270.28,0,0,90,2001,423
1001,270.08,0,0,90,2001,373
1001,269.42,0,0,90,2001,2585
1001,268.69,0,0,75,2001,6641
1001,269.7,0,0,40,2001,5154
1001,272.61,0,0,75,2001,5425
1001,275.38,0,0,1,2002,5467
1001,276.55,0,0,40,2001,5836
1001,278.36,0,0,5,2002,6601
1001,277.21,0,0,5,2002,5367
1001,275.82,0,0,1,2002,3775
1001,275.48,0,0,1,2002,3591
1001,275.15,0,0,1,2002,3075
1001,275.29,0,0,1,2002,1891
1001,275.15,0,0,1,2002,1420
1001,274.93,0,0,1,2002,822
1001,274.62,0,0,1,2002,554
1001,274.41,0,0,1,2002,377
1001,274.36,0,0,1,2002,686
1001,274.62,0,0,1,2002,2056
1001,276.72,0,0,1,2002,3935
1001,281.65,0,0,1,2002,4608
1001,285.51,0,0,1,2002,5136
1001,286.81,0,0,40,2001,5167
1001,287.22,0,0,1,2002,4939
1001,284.89,0,0,1,2002,4592
1001,281.55,0,0,1,2002,3496
1001,279.55,0,0,1,2002,3778
1001,277.88,0,0,1,2005,1420
1001,276.73,0,0,1,2005,554
1001,275.65,0,0,1,2005,394
1001,275.14,0,0,1,2005,1033
1001,274.74,0,0,90,2001,1985
1001,273.65,0,0,90,2003,3609
1001,273.65,0,0,90,2009,3609
1001,273.58,0,0,90,2009,4360
1001,273.58,0,0,90,2005,4360
1001,274.36,0,0,90,2001,4548
1001,275.08,0,0,90,2001,5169
1001,274.68,0,0,90,2001,3942
1001,273.09,0,0,1,2002,2423
1001,271.55,0,0,1,2002,1488
1001,270.79,0,0,1,2002,472
1001,271.61,0,0,75,2001,270
1001,273.94,0,0,90,2001,818
1001,275.72,0,0,75,2001,5628
1001,270.16,0,0,90,2001,5772
1001,266.16,0,0,1,2002,4498
1001,266.51,0,0,1,2002,4859
1001,268.22,0,0,5,2002,4825
1001,268.72,0,0,5,2002,5157
1001,269.01,0,0,75,2001,6775
1001,268.08,0,0,1,2002,4474
1001,267.15,0,0,90,2001,2510
1001,266.51,0,0,1,2002,1664
1001,265.92,0,0,1,2002,1632
1001,265.65,0,0,90,2001,453
1001,264.51,0,0,90,2009,831
1001,263.73,0,0,90,2001,5830
1001,263.15,0,0,90,2001,5959
1001,263.8,0,0,90,2001,5265
1001,263.79,0,0,90,2001,4554
1001,265.15,0,0,75,2001,4756
1001,267.95,0,0,5,2002,5062
1001,268.93,0,0,1,2002,5895
1001,269.65,0,0,1,2002,6190
1001,267.42,0,0,1,2002,3067
1001,265.65,0,0,5,2002,3628
1001,264.44,0,0,1,2002,1080
1001,264.21,0,0,1,2002,676
1001,264.57,0,0,1,2002,477
1001,264.65,0,0,1,2002,454
1001,264.08,0,0,90,2001,2880
1001,264,0,0,75,2001,5821
1001,265.01,0,0,75,2001,5341
1001,268.88,0,0,1,2002,4601
1001,271.01,0,0,40,2001,5072
1001,272.15,0,0,90,2001,5918
1001,272.65,0,0,75,2001,6599
1001,271.65,0,0,90,2001,3487
1001,270.93,0,0,90,2001,2581
1001,270.58,0,0,90,2001,1369
1001,270.42,0,0,90,2001,364
1001,270.28,0,0,90,2001,306
1001,270.15,0,0,90,2009,2775
1001,270.08,0,0,90,2001,6836
1001,270.72,0,0,90,2009,5364
1001,271.72,0,0,90,2009,4936
1001,273.15,0,0,90,2001,5124
1001,273.68,0,0,90,2001,5932
1001,273.55,0,0,90,2001,6551
1001,273.01,0,0,90,2001,3283
1001,272.58,0,0,90,2001,2256
1001,272.01,0,0,90,2001,439
1001,271.94,0,0,90,2001,367
1001,271.48,0,0,90,2001,2546
1001,271.58,0,0,1,2002,6677
1001,272.65,0,0,75,2001,5472
1001,273.88,0,0,90,2009,5663
1001,272.65,0,0,90,2009,5361
1001,272.65,0,0,90,2005,5361
1001,272.65,0,0,90,2007,5361
1001,272.95,0,0,90,2009,5960
1001,272.95,0,0,90,2005,5960
1001,272.95,0,0,90,2006,5960
1001,273.79,0,0,90,2005,5979
1001,273.96,0.3,0,90,2003,3606
1001,273.96,0.3,0,90,2004,3606
1001,273.96,0.3,0,90,2005,3606
1001,274.95,0,0,75,2005,3036
1001,274.95,0,0,75,2003,3036
1001,275.36,0,0,90,2005,2540
1001,274.48,0,0,90,2009,710
1001,274.48,0,0,90,2003,710
1001,273.48,0,0,90,2005,400
1001,273.02,0,0,90,2001,671
1001,272.72,0,0,90,2001,2138
1001,272.95,0,0,90,2001,3981
1001,273.35,0,0,90,2001,5265
1001,273.72,0,0,90,2001,4994
1001,275.88,0,0,40,2001,4912
1001,276.61,0,0,1,2002,4769
1001,274.15,0,0,1,2002,3997
1001,273.08,0,0,5,2002,3896
1001,272.21,0,0,1,2002,2296
1001,271.93,0,0,1,2002,1250
1001,272.22,0,0,1,2002,984
1001,272.35,0,0,1,2002,349
1001,273.08,0,0,1,2002,302
1001,273.35,0,0,1,2002,427
1001,274,0,0,1,2002,796
1001,276.61,0,0,40,2001,1987
1001,281.15,0,0,1,2002,3902
1001,284.48,0,0,1,2002,4443
1001,285.75,0,0,1,2002,4465
1001,286.29,0,0,1,2002,4199
1001,285.08,0,0,40,2001,3641
1001,281.15,0,0,40,2001,2457
1001,279.42,0,0,1,2002,2904
1001,279.31,0,0,1,2005,1028
1001,278.88,0,0,1,2007,668
1001,278.88,0,0,1,2005,668
1001,278.66,0,0,1,2005,351
1001,278.73,0,0,40,2005,2783
1001,278.09,0,0,40,2007,5870
1001,278.09,0,0,40,2005,5870
1001,278.28,0,0,1,2007,6860
1001,278.28,0,0,1,2005,6860
1001,281.8,0,0,1,2002,4675
1001,287.29,0,0,40,2001,4557
1001,290.15,0,0,40,2001,4859
1001,290.08,0,0,90,2001,5579
1001,289.29,0,0,90,2001,6053
1001,287.87,0,0,90,2001,2973
1001,286.79,0,0,90,2001,2030
1001,286.51,0,0,1,2002,917
1001,286.15,0,0,1,2002,529
1001,285.36,0,0,1,2002,248
1001,285.15,0,0,75,2001,903
1001,285.94,0,0,75,2005,5774
1001,286.68,0,0,90,2001,6003
1001,289.29,0,0,75,2001,4406
1001,291.5,0,0,90,2001,4780
1001,293.22,0,0,1,2002,5349
1001,292.46,0,0,40,2001,6953
1001,285.16,0,0,90,2001,4778
1001,281.61,0,0,90,2001,2713
1001,279.37,0,0,90,2001,1566
1001,277.75,0,0,90,2005,559
1001,276.65,0,0,90,2005,279
1001,275.93,0,0,90,2005,881
1001,275.35,0,0,90,2005,5735
1001,275.43,0,0,90,2004,6115
1001,275.43,0,0,90,2005,6115
1001,275.43,0,0,90,2007,6115
1001,276.01,0,0,90,2004,4598
1001,276.01,0,0,90,2005,4598
1001,276.01,0,0,90,2003,4598
1001,276.79,0,0,90,2005,5099
1001,277.79,0,0,90,2005,5347
1001,278.01,0,0,90,2005,6843
1001,276.94,0,0,90,2003,4639
1001,276.94,0,0,90,2004,4639
1001,276.94,0,0,90,2005,4639
1001,276.44,0,0,90,2004,2653
1001,276.44,0,0,90,2005,2653
1001,276,0,0,90,2003,1671
1001,276,0,0,90,2005,1671
1001,275.72,0,0,90,2001,585
1001,274.82,0,0,90,2005,280
1001,274.35,0,0,90,2005,896
1001,274.08,0,0,90,2005,5764
1001,273.82,0,0,90,2005,6009
1001,274.42,0,0,90,2001,4489
1001,275.65,0,0,90,2006,5247
1001,277.22,0,0,1,2002,5188
1001,278.72,0,0,1,2002,5640
1001,280.15,0,0,1,2002,6823
1001,280.88,0,0,1,2002,4794
1001,275.65,0,0,5,2002,2875
1001,273.15,0,0,1,2002,2754
1001,271.93,0,0,1,2005,1210
1001,271.75,0,0,1,2005,710
1001,271.79,0,0,1,2005,441
1001,270.82,0,0,1,2005,375
1001,270.68,0,0,1,2005,2545
1001,271.75,0,0,1,2005,5400
1001,272.72,0,0,1,2005,6690
1001,275.79,0,0,1,2005,4996
1001,280.92,0,0,1,2002,5434
1001,285.79,0,0,1,2002,5731
1001,288.15,0,0,1,2002,5835
1001,290.58,0,0,1,2002,6562
1001,290.51,0,0,1,2002,5074
1001,287.15,0,0,5,2002,3086
1001,286.36,0,0,1,2002,2694
1001,285.65,0,0,1,2002,2084
1001,285.22,0,0,1,2002,863
1001,283.35,0,0,1,2002,652
1001,283.29,0,0,1,2002,439
1001,282.15,0,0,1,2002,789
1001,279.96,0,0,1,2002,2444
1001,283.64,0,0,5,2002,3792
1001,288.3,0,0,1,2002,4679
1001,290.93,0,0,1,2002,5506
1001,292.14,0,0,40,2001,5126
1001,292.62,0,0,1,2002,5193
1001,293.65,0,0,1,2002,5361
1001,291.15,0,0,75,2001,4836
1001,286.82,0,0,1,2002,3373
1001,283.87,0,0,1,2002,3261
1001,282.75,0,0,1,2002,3505
1001,283.46,0,0,1,2002,2421
1001,282.5,0,0,1,2002,1851
1001,282.29,0,0,1,2002,999
1001,282.15,0,0,1,2004,451
1001,282.15,0,0,1,2003,469
1001,282.15,0,0,1,2004,469
1001,281.55,0,0,40,2003,1091
1001,281.55,0,0,40,2004,1091
1001,281.62,0,0,75,2003,1693
1001,281.62,0,0,75,2005,1693
1001,282.58,0,0,90,2003,2401
1001,283.61,0,0,90,2001,3301
1001,284.37,0,0,90,2001,3608
1001,284.93,0,0,90,2001,4257
1001,285.15,0,0,90,2001,4647
1001,285.28,0,0,90,2001,4370
1001,284.82,0,0,90,2001,4218
1001,284.62,0,0,90,2001,3065
1001,284.15,0,0,90,2004,2377
1001,284.15,0,0,90,2003,2377
1001,283.72,0,0,75,2003,1943
1001,283.72,0,0,75,2007,1943
1001,283.72,0,0,75,2005,1943
1001,283.43,0,0,90,2005,676
1001,283.43,0,0,90,2007,676
1001,283.43,0,0,90,2004,676
1001,283.08,0,0,90,2003,351
1001,283.08,0,0,90,2007,351
1001,283.08,0,0,90,2005,351
1001,283.08,0,0,90,2004,351
1001,282.5,0,0,90,2004,942
1001,282.5,0,0,90,2005,942
1001,282.5,0,0,90,2007,942
1001,282.5,0,0,90,2003,942
1001,282.22,0,0,90,2004,2776
1001,282.22,0,0,90,2005,2776
1001,282.22,0,0,90,2003,2776
1001,282.22,0,0,90,2007,2776
1001,281.93,0,0,90,2005,5969
1001,281.93,0,0,90,2007,5969
1001,281.93,0,0,90,2004,5969
1001,281.93,0,0,90,2003,5969
1001,282.36,0,0,90,2005,4844
1001,282.36,0,0,90,2007,4844
1001,282.86,0,0,90,2005,4196
1001,282.86,0,0,90,2007,4196
1001,283.65,0,0,90,2005,4659
1001,284.84,0,0,90,2005,4820
1001,284.84,0,0,90,2006,4820
1001,285.94,0,0,90,2006,5721
1001,285.94,0,0,90,2005,5721
1001,286.87,0,0,90,2006,6372
1001,286.87,0,0,90,2005,6372
1001,286.38,0,0,90,2006,3197
1001,286.38,0,0,90,2005,3197
1001,285.79,0,0,90,2005,2160
1001,285.22,0,0,75,2005,1034
1001,284.86,0,0,40,2005,598
1001,284.93,0,0,1,2005,357
1001,285.01,0,0,1,2005,335
1001,285.08,0,0,90,2005,2683
1001,285.08,0,0,90,2003,2683
1001,284.86,0,0,90,2005,5375
1001,284.86,0,0,90,2003,5375
1001,284.86,0,0,90,2004,5375
1001,284.36,0,0,90,2003,5771
1001,284.36,0,0,90,2005,5771
1001,284.36,0,0,90,2004,5771
1001,284.36,0,0,90,2003,5214
1001,284.36,0,0,90,2005,5214
1001,284.58,0,0,90,2005,4516
1001,284.58,0,0,90,2003,4516
1001,284.58,0,0,90,2004,4516
1001,284.48,0,0,90,2005,4584
1001,284.48,0,0,90,2003,4584
1001,284.74,0,0,90,2003,5085
1001,284.74,0,0,90,2004,5085
1001,284.68,0,0,90,2004,5185
1001,284.68,0,0,90,2003,5185
1001,284.8,0,0,90,2003,6503
1001,284.8,0,0,90,2005,6503
1001,283.51,0,0,90,2003,4460
1001,283.51,0,0,90,2005,4460
1001,283.51,0,0,90,2004,4460
1001,282.58,0,0,75,2003,2831
1001,282.58,0,0,75,2005,2831
1001,282.01,0,0,90,2003,2458
1001,282.01,0,0,90,2004,2458
1001,281.79,0,0,90,2003,1776
1001,281.79,0,0,90,2004,1776
1001,281.22,0,0,90,2003,1002
1001,280.79,0,0,90,2003,621
1001,280.79,0,0,90,2004,621
1001,280.36,0,0,90,2003,400
1001,280.36,0,0,90,2004,400
1001,279.72,0,0,90,2003,245
1001,279.22,0,0,90,2003,876
1001,278.22,0,0,90,2003,2704
1001,278.22,0,0,90,2004,2704
1001,278.29,0,0,75,2003,5656
1001,278.29,0,0,75,2004,5656
1001,278.02,0,0,90,2003,6712
1001,277.66,0,0,90,2004,5422
1001,278.43,0,0,90,2001,4536
1001,278.65,0,0,75,2001,4980
1001,279.5,0,0,90,2001,5059
1001,280.8,0,0,75,2001,5170
1001,280.44,0,0,90,2001,6976
1001,279.8,0,0,90,2001,4827
1001,279.29,0,0,90,2001,3156
1001,278.51,0,0,90,2001,2722
1001,278.5,0,0,1,2002,1748
1001,278.36,0,0,90,2003,1144
1001,278,0,0,90,2003,634
1001,278,0,0,90,2004,634
1001,277.43,0,0,90,2003,419
1001,277.43,0,0,90,2004,419
1001,276.49,0,0,90,2003,267
1001,276.49,0,0,90,2004,267
1001,275.82,0,0,90,2009,337
1001,275.82,0,0,90,2003,337
1001,275.22,0,0,90,2003,887
1001,274.86,0,0,40,2009,2651
1001,274.86,0,0,40,2003,2651
1001,275.01,0,0,1,2002,5580
1001,274.61,0,0,1,2002,6613
1001,274.86,0,0,1,2002,6104
1001,276.22,0,0,90,2001,5283
1001,277.36,0,0,90,2001,4942
1001,277.38,0,0,90,2009,5142
1001,277.22,0,0,90,2009,5501
